age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit
32,technician,married,secondary,no,907,no,no,cellular,21,nov,61.0,3,182,1,failure,0
54,management,married,tertiary,no,83,no,yes,cellular,29,jan,190.0,2,173,11,failure,0
40,management,married,tertiary,no,1720,no,no,cellular,12,aug,110.0,1,-1,0,unknown,1
42,housemaid,married,secondary,no,1724,no,no,cellular,30,apr,238.0,4,-1,0,unknown,1
47,technician,married,tertiary,no,226,yes,no,cellular,3,nov,98.0,1,-1,0,unknown,1
35,admin.,single,secondary,no,450,yes,no,cellular,18,jul,189.0,2,-1,0,unknown,0
31,blue-collar,single,unknown,no,103,yes,no,cellular,4,feb,75.0,1,258,3,failure,0
32,management,single,tertiary,no,849,yes,no,cellular,13,may,615.0,5,-1,0,unknown,1
20,student,single,secondary,no,2348,no,no,cellular,8,oct,250.0,1,-1,0,unknown,1
39,housemaid,married,secondary,no,0,no,yes,cellular,7,may,100.0,1,-1,0,unknown,0
31,services,single,secondary,no,207,yes,no,cellular,21,nov,861.0,3,-1,0,unknown,0
28,admin.,single,secondary,no,140,yes,no,unknown,27,may,59.0,2,-1,0,unknown,0
41,management,married,secondary,no,186,no,no,cellular,12,aug,475.0,5,-1,0,unknown,1
57,services,married,secondary,no,2955,no,no,cellular,12,aug,203.0,4,-1,0,unknown,1
37,blue-collar,married,secondary,no,52,yes,no,cellular,15,may,138.0,1,-1,0,unknown,0
31,technician,single,tertiary,no,3928,no,yes,cellular,21,nov,52.0,1,-1,0,unknown,0
48,technician,married,secondary,no,383,yes,no,cellular,13,may,874.0,4,301,3,failure,0
36,management,divorced,tertiary,no,65,yes,no,cellular,18,may,17.0,3,134,2,failure,0
30,blue-collar,single,secondary,no,887,yes,no,cellular,16,jul,717.0,1,-1,0,unknown,1
38,technician,married,secondary,no,1693,no,no,cellular,26,may,147.0,1,-1,0,unknown,0
50,admin.,divorced,secondary,no,368,no,no,cellular,6,may,88.0,1,-1,0,unknown,0
51,housemaid,married,secondary,no,1866,no,yes,cellular,14,apr,397.0,1,-1,0,unknown,1
38,management,married,secondary,no,7012,yes,no,cellular,13,may,204.0,5,-1,0,unknown,0
35,technician,married,secondary,no,322,yes,no,unknown,30,apr,208.0,1,-1,0,unknown,1
39,entrepreneur,single,secondary,no,5111,yes,no,cellular,3,nov,166.0,1,-1,0,unknown,1
49,blue-collar,married,primary,no,2983,yes,no,cellular,9,feb,916.0,6,-1,0,unknown,0
53,blue-collar,married,secondary,no,433,yes,no,unknown,21,may,112.0,2,-1,0,unknown,0
37,services,divorced,secondary,no,40,yes,no,cellular,25,may,324.0,2,-1,0,unknown,1
30,management,single,secondary,no,2611,yes,no,cellular,11,may,1205.0,2,168,6,success,1
34,management,single,tertiary,no,6925,yes,no,unknown,20,may,1822.0,1,-1,0,unknown,1
30,technician,single,secondary,no,403,yes,no,unknown,8,may,214.0,3,-1,0,unknown,0
32,technician,married,secondary,no,1901,no,no,cellular,14,apr,301.0,1,-1,0,unknown,1
41,blue-collar,married,secondary,no,625,yes,no,cellular,15,jul,960.0,4,-1,0,unknown,1
27,technician,single,secondary,no,1681,no,no,cellular,26,oct,585.0,1,184,4,success,1
40,technician,single,secondary,no,963,yes,yes,cellular,14,may,482.0,1,-1,0,unknown,1
35,technician,married,secondary,no,393,yes,no,unknown,23,may,895.0,3,-1,0,unknown,1
30,technician,married,secondary,no,882,yes,yes,unknown,19,jun,50.0,1,-1,0,unknown,0
42,technician,divorced,secondary,no,781,yes,no,cellular,6,may,159.0,1,84,2,failure,0
42,technician,single,secondary,no,210,yes,no,cellular,25,aug,39.0,5,-1,0,unknown,0
32,admin.,divorced,secondary,no,105,yes,no,unknown,20,may,483.0,2,-1,0,unknown,1
40,technician,divorced,secondary,no,99,yes,no,cellular,14,jul,193.0,4,-1,0,unknown,0
47,self-employed,married,primary,no,1849,no,no,telephone,25,jul,83.0,2,-1,0,unknown,0
39,management,divorced,tertiary,no,7239,yes,no,cellular,18,aug,187.0,1,182,1,success,1
29,technician,divorced,secondary,no,304,no,no,cellular,11,aug,594.0,2,79,2,success,1
38,technician,divorced,secondary,no,1611,yes,no,unknown,19,jun,53.0,1,-1,0,unknown,0
60,retired,married,primary,no,0,no,no,cellular,9,jul,305.0,1,-1,0,unknown,0
20,student,single,primary,no,608,no,no,cellular,13,sep,378.0,2,129,10,other,1
53,retired,single,unknown,no,103,no,no,cellular,19,nov,219.0,1,-1,0,unknown,0
82,retired,married,tertiary,no,3391,no,no,cellular,29,oct,138.0,2,342,1,other,1
65,retired,married,secondary,no,-427,no,no,cellular,17,jun,166.0,1,90,9,failure,1
24,student,single,unknown,no,431,no,no,cellular,22,apr,212.0,2,-1,0,unknown,1
75,retired,married,secondary,no,905,no,no,cellular,26,oct,143.0,3,216,1,failure,1
59,retired,married,secondary,no,1428,no,no,cellular,21,nov,138.0,2,-1,0,unknown,0
51,services,married,primary,no,-329,no,no,unknown,4,jul,677.0,1,-1,0,unknown,0
30,admin.,single,secondary,no,228,no,no,cellular,8,jul,203.0,1,-1,0,unknown,1
30,student,single,secondary,no,312,no,no,cellular,11,nov,182.0,3,92,1,success,1
33,management,single,tertiary,no,3754,yes,no,cellular,16,apr,98.0,3,289,2,failure,0
33,admin.,married,tertiary,no,1859,yes,no,cellular,21,nov,179.0,1,-1,0,unknown,0
27,admin.,single,tertiary,no,109,yes,yes,cellular,1,jun,364.0,2,-1,0,unknown,1
52,admin.,married,secondary,no,3608,yes,no,cellular,9,sep,98.0,5,188,2,failure,0
30,management,single,tertiary,no,940,no,no,cellular,28,aug,31.0,13,-1,0,unknown,0
23,services,single,secondary,no,434,no,no,unknown,26,may,132.0,3,-1,0,unknown,0
33,management,single,tertiary,no,11862,no,no,cellular,2,jun,365.0,2,-1,0,unknown,0
46,management,married,tertiary,no,4117,no,no,cellular,6,may,423.0,1,-1,0,unknown,1
31,management,single,tertiary,no,3902,no,no,cellular,1,jun,284.0,1,-1,0,unknown,0
46,entrepreneur,married,secondary,no,438,no,no,cellular,25,mar,255.0,1,-1,0,unknown,1
36,admin.,married,tertiary,no,2961,no,no,cellular,7,aug,221.0,2,-1,0,unknown,1
31,management,married,tertiary,no,2113,no,no,cellular,18,aug,150.0,6,-1,0,unknown,0
73,retired,married,secondary,no,3727,no,no,telephone,11,may,340.0,3,87,6,failure,1
49,unknown,married,unknown,no,2570,no,no,unknown,28,may,530.0,3,-1,0,unknown,0
40,admin.,married,secondary,no,-97,yes,no,cellular,8,apr,139.0,4,-1,0,unknown,0
33,management,married,tertiary,no,105,yes,no,unknown,23,may,360.0,1,-1,0,unknown,0
50,blue-collar,married,primary,no,1301,no,no,cellular,13,aug,155.0,2,-1,0,unknown,0
50,technician,married,tertiary,no,84,no,no,cellular,11,aug,77.0,6,-1,0,unknown,0
40,management,single,tertiary,no,4257,no,no,cellular,9,jun,440.0,1,92,2,success,1
31,blue-collar,married,primary,no,1559,yes,no,cellular,8,apr,332.0,2,-1,0,unknown,0
36,management,married,tertiary,no,75,no,no,telephone,11,feb,443.0,4,-1,0,unknown,1
26,blue-collar,single,secondary,no,162,yes,no,cellular,15,may,467.0,2,-1,0,unknown,1
34,services,married,secondary,no,24780,yes,no,unknown,15,may,518.0,2,-1,0,unknown,1
47,management,divorced,tertiary,no,401,no,no,cellular,6,may,39.0,2,-1,0,unknown,0
30,services,single,secondary,no,2655,yes,no,cellular,20,nov,521.0,2,-1,0,unknown,1
36,blue-collar,married,primary,no,246,yes,no,unknown,21,may,380.0,3,-1,0,unknown,1
39,technician,married,tertiary,no,7543,no,no,cellular,8,aug,119.0,9,-1,0,unknown,0
31,admin.,single,secondary,no,1526,yes,yes,cellular,20,apr,211.0,1,-1,0,unknown,0
40,management,single,tertiary,no,13711,yes,no,cellular,13,may,1060.0,1,-1,0,unknown,1
40,management,single,tertiary,no,1396,yes,yes,cellular,20,apr,935.0,1,-1,0,unknown,1
41,blue-collar,married,secondary,no,5806,yes,no,cellular,23,jul,382.0,2,-1,0,unknown,1
36,management,divorced,tertiary,no,99,yes,yes,cellular,17,nov,434.0,1,56,4,failure,0
22,student,single,secondary,no,277,no,no,cellular,7,jul,661.0,1,-1,0,unknown,1
30,admin.,married,secondary,no,4040,no,no,cellular,4,may,405.0,1,412,2,failure,1
47,services,married,secondary,no,155,no,no,cellular,7,dec,712.0,2,-1,0,unknown,1
26,technician,single,secondary,no,1556,yes,yes,cellular,8,jul,52.0,3,-1,0,unknown,0
47,management,divorced,tertiary,no,3347,no,no,cellular,7,apr,1217.0,1,-1,0,unknown,1
40,admin.,divorced,secondary,no,165,yes,no,cellular,29,jan,183.0,1,-1,0,unknown,0
44,technician,divorced,secondary,no,336,no,no,cellular,6,sep,390.0,1,180,1,success,1
58,services,single,unknown,no,3485,no,no,cellular,18,may,214.0,1,-1,0,unknown,1
54,retired,married,primary,no,1411,yes,no,unknown,23,may,393.0,2,-1,0,unknown,0
46,services,single,secondary,no,2891,yes,no,cellular,12,may,232.0,1,177,1,other,0
32,blue-collar,single,primary,no,4331,no,no,cellular,15,jul,243.0,7,-1,0,unknown,0
39,management,married,tertiary,no,-196,no,no,cellular,25,jul,423.0,1,-1,0,unknown,0
57,management,married,tertiary,no,6771,no,no,cellular,8,jul,173.0,1,282,4,success,1
65,retired,married,secondary,no,1058,no,no,cellular,11,aug,290.0,2,-1,0,unknown,0
56,management,married,tertiary,no,567,no,no,cellular,18,aug,436.0,8,-1,0,unknown,1
21,student,single,secondary,no,1853,no,no,cellular,9,dec,801.0,1,-1,0,unknown,1
54,self-employed,married,tertiary,no,2557,yes,no,cellular,16,apr,435.0,4,101,2,failure,0
48,technician,divorced,secondary,no,116,no,no,cellular,19,nov,334.0,1,-1,0,unknown,0
26,self-employed,single,tertiary,no,1646,yes,no,cellular,25,mar,411.0,1,-1,0,unknown,1
40,blue-collar,divorced,primary,no,1031,yes,no,unknown,27,may,133.0,3,-1,0,unknown,0
25,self-employed,single,tertiary,no,875,no,no,cellular,1,oct,331.0,1,95,1,failure,1
38,management,single,tertiary,no,2791,no,no,cellular,14,apr,116.0,1,-1,0,unknown,1
39,admin.,single,secondary,no,545,yes,no,cellular,3,jun,296.0,1,521,12,failure,1
44,admin.,married,secondary,no,4097,yes,no,cellular,16,jul,132.0,1,-1,0,unknown,0
28,technician,single,secondary,no,654,no,no,cellular,7,dec,481.0,1,251,3,other,1
30,management,single,tertiary,no,3511,no,no,cellular,28,oct,424.0,1,-1,0,unknown,0
32,admin.,single,secondary,no,-198,yes,no,cellular,8,may,985.0,2,-1,0,unknown,1
26,admin.,single,secondary,no,250,no,yes,cellular,30,jul,541.0,2,-1,0,unknown,0
31,management,married,tertiary,no,550,yes,no,cellular,22,jul,58.0,1,-1,0,unknown,0
35,services,single,secondary,no,-444,yes,no,cellular,12,may,365.0,2,-1,0,unknown,0
23,student,married,secondary,no,1610,no,no,cellular,6,feb,682.0,2,174,1,success,1
28,blue-collar,single,secondary,no,679,yes,no,cellular,18,jul,302.0,3,-1,0,unknown,1
33,technician,single,secondary,no,494,no,yes,cellular,7,aug,438.0,1,99,2,other,1
35,admin.,single,secondary,no,289,yes,no,cellular,8,may,1014.0,1,-1,0,unknown,1
45,blue-collar,married,secondary,no,695,yes,no,cellular,20,apr,583.0,2,-1,0,unknown,1
58,blue-collar,married,secondary,no,2160,no,no,cellular,19,nov,766.0,3,-1,0,unknown,1
34,blue-collar,single,secondary,no,354,no,no,cellular,4,may,1541.0,3,-1,0,unknown,1
39,technician,single,secondary,no,484,yes,no,cellular,18,nov,319.0,2,-1,0,unknown,0
37,unemployed,married,tertiary,no,649,yes,no,cellular,20,apr,274.0,3,-1,0,unknown,1
38,blue-collar,married,secondary,no,2176,no,no,cellular,8,jul,47.0,1,-1,0,unknown,0
34,technician,married,tertiary,no,1570,no,no,cellular,11,aug,80.0,4,-1,0,unknown,0
47,services,married,secondary,no,0,no,yes,unknown,16,may,1195.0,2,-1,0,unknown,1
33,admin.,married,secondary,no,1130,yes,no,cellular,11,may,280.0,1,269,1,success,1
38,technician,married,tertiary,no,581,yes,no,cellular,5,may,45.0,2,-1,0,unknown,0
28,technician,single,secondary,no,362,no,no,cellular,25,aug,242.0,5,164,2,success,1
37,services,divorced,secondary,no,202,yes,no,cellular,15,sep,344.0,1,244,3,failure,1
42,services,single,secondary,no,998,yes,no,unknown,19,jun,97.0,1,-1,0,unknown,0
35,blue-collar,married,unknown,no,306,yes,no,unknown,28,may,107.0,1,-1,0,unknown,0
41,services,single,secondary,no,1706,yes,no,cellular,9,feb,183.0,1,106,11,success,1
35,blue-collar,married,secondary,no,1792,yes,no,cellular,8,may,658.0,2,169,1,failure,1
49,admin.,single,secondary,no,1117,yes,yes,telephone,14,may,363.0,2,365,17,failure,0
63,management,married,tertiary,no,1905,no,no,telephone,31,oct,132.0,1,-1,0,unknown,1
41,management,married,tertiary,no,4242,yes,no,unknown,21,may,541.0,1,-1,0,unknown,0
36,technician,single,tertiary,no,1974,no,no,cellular,11,jan,1238.0,2,-1,0,unknown,1
37,blue-collar,single,secondary,no,205,yes,no,unknown,8,may,506.0,2,-1,0,unknown,0
51,blue-collar,married,secondary,no,1979,yes,yes,cellular,20,apr,67.0,1,-1,0,unknown,0
35,unemployed,divorced,secondary,no,2007,no,no,cellular,11,aug,181.0,1,190,1,failure,0
59,admin.,divorced,secondary,no,1849,yes,no,unknown,4,jun,528.0,2,-1,0,unknown,1
44,self-employed,married,secondary,no,66,yes,no,unknown,19,may,924.0,3,-1,0,unknown,1
31,unemployed,single,secondary,no,1151,yes,no,unknown,23,may,162.0,1,-1,0,unknown,0
43,technician,married,tertiary,no,6401,no,no,cellular,10,aug,528.0,1,-1,0,unknown,1
60,management,divorced,tertiary,no,3160,yes,no,cellular,30,apr,1663.0,2,-1,0,unknown,1
28,blue-collar,single,secondary,no,2299,yes,yes,unknown,28,may,142.0,4,-1,0,unknown,0
41,management,divorced,tertiary,no,0,yes,yes,cellular,21,nov,882.0,4,-1,0,unknown,1
43,entrepreneur,divorced,secondary,no,969,no,yes,cellular,21,nov,122.0,4,-1,0,unknown,0
46,technician,divorced,tertiary,no,4568,yes,no,unknown,2,jun,221.0,1,-1,0,unknown,0
39,technician,divorced,secondary,no,654,no,no,cellular,18,feb,255.0,1,91,4,success,1
45,self-employed,single,secondary,no,103,yes,no,unknown,15,may,1393.0,1,-1,0,unknown,1
39,admin.,divorced,secondary,no,1690,no,no,unknown,8,jun,1337.0,1,-1,0,unknown,1
35,technician,divorced,secondary,no,214,yes,yes,cellular,27,aug,136.0,4,-1,0,unknown,0
34,admin.,married,tertiary,no,212,no,no,cellular,8,sep,377.0,2,-1,0,unknown,1
83,retired,married,unknown,no,53,no,no,cellular,4,feb,125.0,2,-1,0,unknown,1
52,retired,married,secondary,no,234,no,no,cellular,15,jun,1255.0,3,91,1,other,0
44,housemaid,married,primary,no,182,no,no,cellular,2,feb,238.0,2,-1,0,unknown,0
42,admin.,single,secondary,no,414,yes,no,cellular,22,may,502.0,1,42,1,failure,1
34,management,single,tertiary,no,561,no,no,cellular,13,apr,202.0,1,182,2,success,0
82,retired,married,tertiary,no,653,no,no,telephone,3,jun,302.0,2,-1,0,unknown,1
44,management,married,tertiary,no,423,no,no,cellular,23,apr,351.0,2,-1,0,unknown,1
73,retired,divorced,primary,no,197,no,no,cellular,3,sep,222.0,3,94,2,success,1
31,management,single,tertiary,no,-128,no,no,cellular,4,feb,138.0,4,185,1,failure,0
35,technician,married,tertiary,no,243,no,no,cellular,2,jun,534.0,1,-1,0,unknown,1
27,admin.,single,secondary,no,585,no,no,cellular,10,mar,181.0,3,-1,0,unknown,1
45,blue-collar,married,primary,no,678,yes,no,cellular,12,may,2427.0,1,169,2,success,1
38,management,single,tertiary,no,273,yes,no,cellular,17,apr,469.0,1,-1,0,unknown,0
56,admin.,single,secondary,no,3137,no,no,cellular,4,sep,458.0,2,-1,0,unknown,1
47,blue-collar,married,tertiary,no,-67,yes,no,cellular,7,may,374.0,1,148,1,failure,0
62,admin.,married,secondary,no,252,no,no,cellular,18,feb,124.0,2,-1,0,unknown,1
35,services,married,secondary,no,602,yes,no,cellular,7,may,552.0,1,-1,0,unknown,1
29,management,single,tertiary,no,11,no,no,cellular,11,aug,93.0,2,-1,0,unknown,0
27,admin.,single,secondary,no,33,no,no,cellular,29,aug,395.0,2,-1,0,unknown,0
39,management,married,tertiary,no,326,yes,no,cellular,15,jul,350.0,7,-1,0,unknown,0
53,blue-collar,married,primary,no,219,yes,yes,cellular,2,apr,275.0,2,-1,0,unknown,0
30,management,single,tertiary,no,6432,yes,no,cellular,15,oct,250.0,1,105,4,failure,1
44,management,single,tertiary,no,1322,yes,no,cellular,8,oct,264.0,1,110,3,failure,0
36,management,married,tertiary,no,347,no,yes,unknown,23,jun,136.0,2,-1,0,unknown,0
28,management,married,tertiary,no,0,yes,yes,cellular,6,aug,139.0,3,387,1,failure,0
28,blue-collar,married,secondary,no,262,no,no,cellular,5,jun,200.0,1,-1,0,unknown,0
30,management,single,tertiary,no,1120,no,no,cellular,8,feb,181.0,1,96,1,success,1
51,management,divorced,tertiary,no,46,no,no,cellular,4,jun,243.0,7,28,9,other,1
19,student,single,unknown,no,2911,no,no,telephone,29,jul,124.0,6,-1,0,unknown,0
29,services,single,secondary,no,786,yes,no,unknown,27,may,146.0,2,-1,0,unknown,0
31,management,single,tertiary,no,3576,no,no,cellular,10,jul,457.0,1,-1,0,unknown,1
36,management,single,tertiary,no,350,yes,no,unknown,20,may,382.0,2,-1,0,unknown,1
42,management,single,tertiary,no,1044,no,no,cellular,11,oct,355.0,2,-1,0,unknown,1
32,admin.,single,secondary,no,292,yes,no,unknown,27,may,139.0,3,-1,0,unknown,0
49,technician,married,secondary,no,372,yes,no,cellular,15,sep,146.0,1,184,3,success,1
31,admin.,single,secondary,no,-974,yes,no,unknown,12,may,102.0,4,-1,0,unknown,0
35,entrepreneur,married,tertiary,no,510,no,yes,cellular,1,apr,390.0,1,-1,0,unknown,1
27,management,single,secondary,no,91,yes,no,unknown,20,jun,577.0,5,-1,0,unknown,1
55,technician,married,secondary,no,208,no,no,cellular,4,feb,337.0,2,-1,0,unknown,0
34,technician,single,secondary,no,0,no,yes,cellular,14,jul,209.0,4,-1,0,unknown,0
47,blue-collar,married,primary,no,90,yes,yes,unknown,30,may,284.0,2,-1,0,unknown,0
37,unemployed,single,secondary,no,704,no,no,cellular,19,feb,323.0,4,-1,0,unknown,1
29,technician,married,secondary,no,466,yes,yes,cellular,20,apr,33.0,4,179,1,failure,0
47,admin.,married,secondary,no,1308,no,yes,telephone,23,jul,168.0,1,-1,0,unknown,0
34,management,married,tertiary,no,876,yes,no,telephone,7,may,373.0,5,-1,0,unknown,0
35,entrepreneur,married,secondary,no,484,yes,no,unknown,13,may,34.0,1,-1,0,unknown,0
44,blue-collar,single,secondary,no,102,yes,no,unknown,16,may,170.0,1,-1,0,unknown,0
44,technician,single,tertiary,no,597,no,no,unknown,20,may,1255.0,2,-1,0,unknown,1
50,technician,married,secondary,no,1943,yes,no,cellular,17,nov,62.0,1,-1,0,unknown,0
27,blue-collar,single,secondary,no,861,yes,no,cellular,18,may,25.0,5,-1,0,unknown,0
42,services,divorced,secondary,no,0,no,no,unknown,7,jun,48.0,4,-1,0,unknown,0
37,entrepreneur,divorced,tertiary,no,297,yes,no,cellular,15,may,273.0,3,182,4,other,1
34,management,married,secondary,no,3371,no,yes,cellular,21,aug,195.0,1,-1,0,unknown,1
47,technician,married,tertiary,no,1271,yes,no,cellular,3,feb,232.0,2,-1,0,unknown,0
32,technician,married,secondary,no,4128,yes,no,unknown,4,jun,512.0,3,-1,0,unknown,1
51,management,divorced,tertiary,no,0,yes,yes,cellular,18,nov,563.0,1,-1,0,unknown,0
41,unemployed,divorced,secondary,no,111,no,no,unknown,5,jun,820.0,2,-1,0,unknown,0
40,self-employed,single,tertiary,no,404,yes,no,unknown,7,may,738.0,3,-1,0,unknown,0
60,retired,married,primary,no,6,no,no,unknown,11,jun,694.0,3,-1,0,unknown,1
40,retired,married,primary,no,5701,yes,no,unknown,9,jun,102.0,1,-1,0,unknown,0
57,services,single,secondary,no,401,yes,no,cellular,7,may,535.0,3,77,1,failure,0
24,management,single,tertiary,no,238,no,no,cellular,24,may,412.0,3,-1,0,unknown,1
37,housemaid,single,tertiary,no,0,no,no,cellular,29,apr,218.0,3,-1,0,unknown,1
30,management,married,tertiary,no,0,no,no,cellular,19,nov,716.0,3,-1,0,unknown,1
28,services,single,secondary,no,620,no,no,cellular,15,may,63.0,2,-1,0,unknown,0
54,retired,married,secondary,no,7013,no,no,unknown,24,jun,382.0,1,-1,0,unknown,0
27,admin.,single,tertiary,no,4613,no,no,cellular,5,feb,153.0,1,86,3,success,1
39,management,married,tertiary,no,2037,no,no,cellular,15,sep,164.0,1,80,3,success,1
38,blue-collar,single,primary,no,878,no,no,cellular,16,jul,255.0,2,-1,0,unknown,0
42,management,married,tertiary,no,1136,no,no,cellular,21,nov,343.0,1,-1,0,unknown,1
47,unemployed,single,primary,no,289,no,no,unknown,20,jun,46.0,1,-1,0,unknown,0
64,retired,divorced,primary,no,9224,no,no,cellular,21,nov,239.0,1,-1,0,unknown,0
32,technician,married,tertiary,no,1830,no,no,cellular,17,mar,364.0,2,-1,0,unknown,1
35,services,married,secondary,no,-244,yes,no,cellular,9,jul,406.0,3,-1,0,unknown,0
35,admin.,single,secondary,no,36,yes,no,unknown,7,may,396.0,1,-1,0,unknown,0
30,admin.,single,secondary,no,192,yes,no,cellular,29,jan,99.0,1,-1,0,unknown,0
42,admin.,married,secondary,no,1161,yes,no,cellular,2,feb,323.0,8,426,2,other,0
43,technician,married,primary,no,362,yes,no,unknown,9,may,83.0,1,-1,0,unknown,0
36,unemployed,single,tertiary,yes,3511,no,no,cellular,24,mar,93.0,2,-1,0,unknown,1
40,management,married,tertiary,no,2461,no,no,cellular,28,jan,111.0,1,137,1,success,1
27,blue-collar,single,primary,no,93,no,yes,unknown,27,may,156.0,4,-1,0,unknown,0
38,blue-collar,married,primary,no,-314,yes,no,cellular,13,apr,342.0,2,-1,0,unknown,0
48,admin.,single,secondary,no,779,yes,yes,cellular,4,sep,59.0,1,674,1,failure,0
33,services,single,secondary,no,1064,yes,no,cellular,7,may,131.0,2,-1,0,unknown,0
