Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
40,0,Travel_Rarely,1169,Research & Development,18,2,Medical,1,1439.0,2,Male,68,2,2,Manufacturing Director,1,Married,6516,11189,2,Y,No,14,3,1,80,0,18,3,3,1,0,0,0
33,0,Travel_Rarely,1018,Research & Development,22,4,Life Sciences,1,1152.0,3,Female,37,4,1,Research Scientist,3,Married,2909,19555,1,Y,No,13,3,4,80,2,8,4,3,8,7,3,0
32,0,Travel_Rarely,458,Research & Development,16,4,Medical,1,1794.0,1,Female,67,3,2,Manufacturing Director,1,Single,9679,25388,2,Y,Yes,15,3,3,80,0,8,2,3,1,0,0,0
32,0,Travel_Rarely,130,Research & Development,3,4,Technical Degree,1,1607.0,4,Male,35,4,1,Research Scientist,4,Married,3451,20674,2,Y,No,12,3,4,80,0,5,2,3,3,2,0,2
28,0,Non-Travel,1272,Research & Development,23,3,Technical Degree,1,599.0,3,Male,56,3,1,Research Scientist,4,Married,3445,10034,0,Y,Yes,11,3,4,80,1,6,2,3,5,3,0,3
42,0,Travel_Rarely,343,Research & Development,4,2,Life Sciences,1,178.0,1,Male,84,3,4,Manager,2,Married,17861,5197,0,Y,No,22,4,4,80,0,21,2,2,20,8,2,10
40,0,Travel_Rarely,1017,Research & Development,2,2,Life Sciences,1,984.0,2,Male,92,3,1,Research Scientist,4,Married,2235,24737,1,Y,No,15,3,2,80,2,10,2,3,10,9,9,4
43,0,Travel_Rarely,1002,Research & Development,24,4,Technical Degree,1,416.0,4,Female,70,4,1,Research Scientist,4,Married,2809,6927,3,Y,Yes,25,4,3,80,1,6,5,3,2,2,0,0
44,0,Travel_Rarely,365,Research & Development,4,4,Medical,1,1348.0,3,Male,58,1,3,Manufacturing Director,3,Single,10209,12124,2,Y,No,11,3,4,80,0,16,6,3,2,2,2,2
50,0,Travel_Rarely,466,Research & Development,9,3,Life Sciences,1,930.0,4,Male,77,3,5,Research Director,3,Single,18172,19519,3,Y,No,14,3,2,80,0,28,2,3,7,4,0,7
56,0,Travel_Rarely,170,Research & Development,4,3,Life Sciences,1,935.0,2,Female,37,2,3,Manufacturing Director,4,Single,7260,6499,4,Y,No,14,3,3,80,0,37,2,3,6,4,0,2
26,0,Travel_Rarely,404,Research & Development,1,3,Life Sciences,1,1152.0,2,Male,37,4,1,Laboratory Technician,3,Married,2293,9148,1,Y,No,22,4,4,80,1,1,6,3,1,0,0,1
20,1,Travel_Rarely,203,Research & Development,3,3,Life Sciences,1,1497.0,1,Female,77,2,1,Laboratory Technician,3,Single,2926,16495,1,Y,No,13,3,3,80,0,1,5,3,1,0,0,1
45,0,Travel_Rarely,798,Research & Development,16,4,Life Sciences,1,639.0,3,Male,89,4,2,Manufacturing Director,4,Married,5770,6759,1,Y,No,15,3,2,80,1,10,2,3,10,7,3,9
43,0,Travel_Rarely,857,Research & Development,28,4,Other,1,1864.0,3,Male,36,2,2,Healthcare Representative,3,Single,4522,24835,3,Y,No,25,4,4,80,0,8,3,4,5,2,0,2
45,0,Travel_Rarely,350,Research & Development,26,3,Technical Degree,1,1436.0,3,Male,98,2,4,Research Director,1,Married,16704,12069,1,Y,No,17,3,1,80,2,21,2,3,21,6,8,6
41,0,Travel_Rarely,688,Research & Development,2,5,Life Sciences,1,1515.0,4,Male,69,3,2,Manufacturing Director,3,Single,6032,9241,2,Y,No,13,3,1,80,0,8,2,3,5,4,0,4
38,0,Travel_Rarely,921,Research & Development,10,4,Medical,1,981.0,3,Male,45,3,2,Manufacturing Director,3,Married,5321,6896,2,Y,No,12,3,3,80,3,10,3,3,8,3,7,7
58,0,Travel_Rarely,202,Research & Development,18,4,Other,1,298.0,3,Female,75,3,3,Healthcare Representative,4,Single,10552,6179,3,Y,Yes,11,3,3,80,0,24,2,2,6,0,0,4
38,0,Travel_Rarely,1083,Research & Development,16,3,Life Sciences,1,874.0,3,Female,62,4,3,Manufacturing Director,4,Married,9526,4681,1,Y,No,22,4,3,80,0,10,2,2,9,7,1,8
29,0,Travel_Rarely,1099,Research & Development,10,2,Life Sciences,1,1247.0,2,Female,88,3,2,Healthcare Representative,4,Married,9715,5915,3,Y,No,11,3,3,80,1,9,2,3,7,7,0,7
36,0,Travel_Rarely,1296,Research & Development,19,4,Life Sciences,1,1164.0,3,Female,100,3,2,Healthcare Representative,3,Married,5347,4814,6,Y,No,12,3,2,80,0,10,2,1,3,2,1,2
39,0,Travel_Rarely,1276,Research & Development,28,2,Life Sciences,1,1608.0,4,Female,31,3,3,Healthcare Representative,4,Single,9991,11737,3,Y,Yes,22,4,4,80,0,9,1,3,7,7,1,7
40,0,Travel_Rarely,431,Research & Development,19,2,Medical,1,152.0,4,Male,47,2,2,Healthcare Representative,4,Divorced,4224,26493,1,Y,No,11,3,3,80,1,8,2,2,7,6,6,7
29,0,Travel_Rarely,1240,Research & Development,1,3,Medical,1,94.0,1,Male,76,3,2,Healthcare Representative,2,Divorced,4335,24032,5,Y,No,22,4,4,80,1,11,3,3,7,7,1,1
35,0,Travel_Rarely,128,Research & Development,19,2,Technical Degree,1,904.0,4,Male,42,3,3,Manufacturing Director,1,Married,10221,4652,3,Y,No,14,3,4,80,2,17,5,3,8,5,1,6
31,1,Non-Travel,138,Research & Development,9,4,Technical Degree,1,1495.0,1,Male,78,3,2,Manufacturing Director,2,Divorced,4345,26362,0,Y,Yes,11,3,3,80,1,6,5,3,5,4,1,4
39,0,Non-Travel,543,Research & Development,2,3,Technical Degree,1,1458.0,1,Female,54,2,3,Healthcare Representative,1,Divorced,9991,2323,4,Y,No,13,3,2,80,3,9,2,2,7,7,1,7
45,0,Travel_Rarely,231,Sales,1,4,Other,1,637.0,3,Male,95,3,4,Manager,1,Divorced,17650,24663,3,Y,No,12,3,2,80,2,26,5,4,9,3,1,1
37,0,Travel_Rarely,142,Sales,2,3,Medical,1,1419.0,1,Male,51,2,2,Sales Executive,1,Divorced,8268,5355,1,Y,No,23,4,1,80,1,7,0,3,7,7,0,7
36,0,Travel_Rarely,682,Sales,29,2,Medical,1,495.0,4,Male,54,3,3,Sales Executive,4,Divorced,9738,22102,0,Y,No,13,3,4,80,2,10,2,2,9,7,2,8
35,0,Travel_Rarely,411,Sales,21,3,Medical,1,1244.0,1,Male,54,3,3,Sales Executive,3,Divorced,8789,3567,1,Y,No,13,3,4,80,0,10,2,2,10,7,0,0
27,0,Travel_Rarely,1099,Sales,17,4,Marketing,1,1515.0,2,Male,69,3,3,Sales Executive,3,Divorced,7880,9100,0,Y,No,22,4,1,80,2,9,3,3,8,7,0,7
37,0,Travel_Rarely,836,Sales,29,3,Life Sciences,1,872.0,3,Male,33,2,2,Sales Executive,4,Divorced,6694,10268,2,Y,No,11,3,1,80,1,8,2,3,1,0,0,0
25,1,Travel_Rarely,427,Sales,9,1,Life Sciences,1,1165.0,3,Male,45,2,2,Sales Executive,1,Divorced,6274,20520,1,Y,Yes,11,3,1,80,1,6,2,3,6,3,1,5
35,0,Travel_Rarely,1059,Sales,25,3,Life Sciences,1,298.0,1,Male,75,3,1,Sales Representative,4,Divorced,2404,2993,1,Y,No,24,4,3,80,1,1,2,3,1,0,0,0
29,1,Travel_Rarely,383,Sales,7,3,Life Sciences,1,1240.0,1,Male,57,3,1,Sales Representative,4,Divorced,2856,4944,1,Y,No,12,3,2,80,1,1,3,3,1,0,0,0
31,1,Travel_Rarely,249,Sales,8,4,Life Sciences,1,1475.0,2,Male,49,3,2,Sales Executive,2,Divorced,4779,6881,8,Y,Yes,17,3,3,80,3,8,2,2,3,2,0,2
24,0,Travel_Rarely,117,Sales,14,3,Life Sciences,1,604.0,2,Male,77,3,2,Sales Executive,4,Divorced,4999,22149,0,Y,No,14,3,3,80,2,4,2,2,3,2,0,2
32,0,Travel_Rarely,1130,Sales,1,4,Marketing,1,1085.0,2,Male,43,4,2,Sales Executive,3,Married,9907,17624,5,Y,No,11,3,3,80,1,7,3,3,2,2,2,2
45,0,Travel_Rarely,1178,Sales,7,4,Life Sciences,1,81.0,3,Male,99,3,2,Sales Executive,1,Divorced,5593,3666,1,Y,No,15,3,4,80,1,15,1,2,15,10,4,13
52,0,Travel_Rarely,727,Sales,21,3,Life Sciences,1,116.0,4,Male,96,3,1,Sales Representative,4,Divorced,3482,6672,3,Y,No,19,3,2,80,1,16,2,3,9,8,0,0
35,0,Travel_Rarely,394,Sales,19,1,Life Sciences,1,985.0,3,Male,41,4,3,Sales Executive,3,Married,7823,22645,7,Y,Yes,12,3,4,80,1,12,4,4,10,9,0,8
40,0,Travel_Rarely,1182,Sales,9,4,Marketing,1,18.0,4,Male,93,3,3,Sales Executive,4,Divorced,10475,18385,5,Y,No,12,3,3,80,3,20,3,3,18,13,1,12
23,0,Travel_Rarely,1278,Human Resources,24,2,Medical,1,1244.0,1,Male,42,3,1,Human Resources,1,Single,2956,7324,8,Y,No,14,3,4,80,0,3,3,3,1,0,0,0
34,0,Travel_Rarely,1395,Research & Development,1,3,Medical,1,981.0,2,Male,45,3,3,Manager,3,Divorced,11631,5207,4,Y,No,15,3,3,80,1,13,2,3,11,10,5,9
53,0,Travel_Rarely,1373,Research & Development,8,3,Life Sciences,1,1336.0,4,Male,58,1,5,Manager,3,Divorced,18606,25592,4,Y,No,12,3,4,80,1,26,3,3,7,7,4,6
58,0,Travel_Rarely,955,Sales,3,3,Life Sciences,1,1465.0,4,Male,55,3,4,Manager,4,Divorced,17875,4981,4,Y,Yes,15,3,4,80,1,29,3,3,1,0,0,0
45,1,Travel_Rarely,265,Sales,28,3,Medical,1,1299.0,2,Male,39,3,3,Sales Executive,3,Divorced,8865,24835,5,Y,No,12,3,1,80,1,23,2,3,19,7,12,8
33,0,Non-Travel,1456,Research & Development,2,3,Medical,1,1994.0,3,Male,59,2,1,Research Scientist,3,Single,2756,17544,0,Y,No,19,3,3,80,0,8,6,3,7,6,1,7
26,0,Non-Travel,602,Human Resources,9,4,Life Sciences,1,475.0,1,Male,85,3,1,Human Resources,3,Single,2706,14394,1,Y,Yes,21,4,2,80,0,3,4,3,3,2,0,2
36,0,Travel_Rarely,1346,Research & Development,15,4,Other,1,27.0,2,Male,82,2,1,Laboratory Technician,1,Married,3688,23683,3,Y,No,12,3,2,80,2,4,4,3,1,0,0,0
29,1,Travel_Rarely,1475,Research & Development,10,3,Life Sciences,1,626.0,1,Male,74,4,1,Research Scientist,3,Married,2720,21708,1,Y,No,15,3,4,80,1,10,4,3,10,7,2,8
22,0,Travel_Rarely,495,Research & Development,23,3,Other,1,817.0,3,Female,49,3,1,Laboratory Technician,3,Married,2935,15901,0,Y,No,14,3,4,80,2,1,1,4,1,0,0,0
38,1,Travel_Rarely,306,Sales,16,4,Life Sciences,1,1604.0,1,Female,51,3,2,Sales Representative,2,Divorced,2086,12086,3,Y,No,11,3,3,80,3,19,3,3,1,0,0,0
46,1,Travel_Rarely,121,Sales,1,2,Marketing,1,1268.0,2,Female,82,4,4,Manager,3,Divorced,17465,11038,2,Y,No,15,3,4,80,1,23,2,2,12,9,4,9
27,0,Travel_Rarely,1462,Sales,2,3,Medical,1,637.0,4,Male,95,3,2,Sales Executive,1,Divorced,4221,2323,1,Y,No,12,3,2,80,1,5,2,3,5,2,0,4
49,0,Travel_Rarely,210,Sales,2,3,Marketing,1,1152.0,3,Male,37,4,2,Sales Executive,3,Divorced,5486,24097,4,Y,Yes,12,3,4,80,1,10,3,3,3,2,1,2
39,0,Non-Travel,1247,Sales,4,3,Marketing,1,2019.0,4,Male,40,3,2,Sales Executive,4,Divorced,4306,10332,2,Y,No,11,3,2,80,1,12,2,3,1,0,0,0
49,0,Travel_Rarely,446,Research & Development,29,3,Medical,1,1085.0,2,Male,43,4,1,Laboratory Technician,3,Divorced,2559,10268,9,Y,No,12,3,3,80,1,7,2,2,1,0,0,0
35,1,Travel_Frequently,529,Research & Development,9,4,Life Sciences,1,179.0,1,Male,53,1,1,Research Scientist,4,Married,2977,20420,1,Y,No,12,3,4,80,1,4,2,1,4,3,1,1
28,0,Travel_Frequently,1427,Research & Development,25,3,Technical Degree,1,62.0,2,Male,98,3,1,Research Scientist,4,Married,2080,5268,2,Y,No,18,3,3,80,1,5,2,3,3,2,1,2
24,0,Travel_Frequently,464,Research & Development,23,3,Other,1,269.0,3,Female,37,3,1,Laboratory Technician,2,Single,2296,3032,0,Y,No,16,3,4,80,0,2,3,3,1,1,0,0
35,0,Travel_Frequently,770,Human Resources,23,2,Other,1,1459.0,3,Female,100,4,1,Human Resources,2,Married,4323,8787,0,Y,Yes,14,3,1,80,1,6,2,3,5,4,1,4
45,0,Travel_Rarely,337,Sales,8,3,Marketing,1,1162.0,3,Female,55,2,2,Sales Executive,3,Divorced,4850,20182,4,Y,No,13,3,3,80,1,8,4,3,5,3,0,2
35,0,Travel_Frequently,727,Sales,10,4,Life Sciences,1,141.0,4,Female,73,3,3,Sales Executive,2,Married,10904,5915,3,Y,No,18,3,1,80,1,16,3,3,13,10,4,8
29,0,Travel_Frequently,1400,Sales,4,2,Life Sciences,1,1887.0,2,Female,87,3,2,Sales Executive,3,Married,6180,8192,1,Y,No,20,4,2,80,0,6,1,2,5,4,1,4
21,0,Travel_Frequently,855,Sales,13,3,Life Sciences,1,624.0,4,Male,86,3,1,Sales Representative,3,Married,2679,3031,1,Y,No,13,3,4,80,0,1,2,3,1,0,1,0
36,0,Travel_Frequently,1400,Sales,22,3,Life Sciences,1,1412.0,2,Male,60,3,2,Sales Executive,4,Married,4187,19100,1,Y,No,15,3,3,80,1,10,2,2,9,5,1,7
30,0,Travel_Rarely,477,Research & Development,19,1,Medical,1,1256.0,4,Male,85,2,1,Laboratory Technician,3,Married,2693,26493,1,Y,No,19,3,3,80,1,1,4,3,1,0,0,0
30,0,Travel_Rarely,538,Research & Development,1,4,Other,1,999.0,1,Male,85,3,3,Research Director,3,Single,11416,2721,1,Y,No,17,3,2,80,0,9,2,3,8,7,1,7
49,0,Travel_Rarely,1480,Research & Development,1,4,Medical,1,1469.0,4,Male,84,3,5,Research Director,1,Married,18665,18938,5,Y,No,13,3,4,80,2,22,3,2,3,2,1,2
37,0,Travel_Rarely,243,Human Resources,11,4,Life Sciences,1,1311.0,3,Male,48,2,3,Human Resources,4,Married,9756,17053,4,Y,No,21,4,1,80,1,9,4,3,5,3,0,0
28,0,Travel_Rarely,432,Research & Development,3,2,Medical,1,349.0,3,Male,45,3,1,Research Scientist,4,Married,3424,13421,0,Y,Yes,14,3,4,80,1,6,5,3,5,3,0,4
26,0,Travel_Rarely,106,Human Resources,29,3,Human Resources,1,223.0,1,Male,83,4,1,Human Resources,4,Married,2942,3129,1,Y,No,11,3,2,80,3,8,5,3,8,7,5,7
55,0,Travel_Rarely,813,Research & Development,5,3,Technical Degree,1,1419.0,4,Male,51,2,1,Research Scientist,1,Married,3537,19826,5,Y,No,18,3,1,80,1,8,4,3,4,2,1,2
32,0,Travel_Rarely,1153,Research & Development,8,2,Medical,1,1241.0,1,Female,63,3,2,Laboratory Technician,2,Married,4883,6591,1,Y,No,14,3,1,80,1,10,3,3,10,4,1,1
27,0,Travel_Rarely,1443,Research & Development,27,4,Life Sciences,1,372.0,4,Male,79,3,1,Research Scientist,4,Single,2045,25275,3,Y,No,11,3,2,80,0,6,4,3,3,2,1,1
24,0,Travel_Rarely,583,Research & Development,8,3,Medical,1,223.0,3,Male,83,4,1,Laboratory Technician,4,Single,2296,23452,0,Y,Yes,17,3,2,80,0,2,3,2,2,0,0,1
33,0,Travel_Rarely,258,Sales,25,1,Life Sciences,1,223.0,4,Male,83,4,2,Sales Executive,4,Single,4373,2993,1,Y,No,18,3,2,80,0,5,3,3,4,3,0,2
39,0,Travel_Rarely,1454,Sales,7,3,Life Sciences,1,1609.0,4,Male,48,2,2,Sales Executive,2,Single,6893,3339,2,Y,Yes,12,3,2,80,0,11,4,2,7,7,1,7
33,1,Travel_Rarely,1146,Sales,4,2,Technical Degree,1,1475.0,4,Male,49,3,3,Sales Executive,2,Single,9637,3427,7,Y,No,19,3,3,80,0,9,4,2,3,2,1,2
34,0,Travel_Rarely,305,Sales,2,2,Technical Degree,1,1476.0,3,Male,89,3,3,Sales Executive,4,Married,9713,9518,5,Y,No,12,3,3,80,0,9,2,3,5,3,1,0
31,0,Travel_Rarely,422,Sales,3,3,Life Sciences,1,410.0,1,Male,88,3,2,Sales Executive,2,Married,8268,5518,1,Y,No,25,4,2,80,2,7,2,2,7,2,7,7
28,0,Travel_Rarely,1296,Research & Development,7,2,Life Sciences,1,1609.0,3,Male,48,2,1,Laboratory Technician,2,Divorced,2207,10950,1,Y,No,12,3,2,80,2,4,2,1,4,2,2,2
46,0,Travel_Frequently,300,Research & Development,25,4,Medical,1,201.0,4,Male,72,4,2,Manufacturing Director,3,Single,5258,9129,9,Y,No,16,3,4,80,0,7,4,3,1,0,0,0
20,0,Travel_Frequently,325,Research & Development,16,3,Life Sciences,1,1486.0,4,Male,92,3,1,Research Scientist,3,Married,1233,11924,1,Y,No,24,4,4,80,2,1,4,3,1,0,1,0
29,0,Travel_Frequently,857,Research & Development,18,3,Medical,1,448.0,3,Female,82,2,2,Healthcare Representative,3,Single,8853,8984,1,Y,No,18,3,2,80,0,6,4,4,6,4,1,3
41,0,Travel_Frequently,921,Research & Development,1,3,Life Sciences,1,1412.0,4,Female,60,3,1,Research Scientist,4,Single,2451,10205,2,Y,No,18,3,3,80,0,12,3,3,9,8,1,0
50,0,Travel_Rarely,1370,Research & Development,8,4,Medical,1,1702.0,2,Female,99,3,3,Research Director,4,Married,13269,12250,9,Y,Yes,11,3,2,80,1,19,2,3,15,11,1,11
31,0,Travel_Rarely,506,Research & Development,21,3,Life Sciences,1,874.0,3,Female,62,4,3,Research Director,4,Single,11031,10842,4,Y,No,15,3,3,80,0,13,2,3,13,7,4,8
34,0,Travel_Rarely,559,Research & Development,10,4,Life Sciences,1,248.0,3,Female,70,3,2,Laboratory Technician,2,Married,3986,9953,1,Y,Yes,11,3,4,80,1,15,6,3,15,10,4,13
35,0,Travel_Rarely,116,Research & Development,5,3,Life Sciences,1,1032.0,1,Male,69,2,3,Manufacturing Director,4,Married,10903,10077,2,Y,No,23,4,1,80,1,16,4,3,13,10,4,8
31,1,Travel_Rarely,1180,Research & Development,2,3,Technical Degree,1,1703.0,2,Male,96,4,3,Research Director,4,Married,11031,21632,4,Y,Yes,13,3,2,80,2,13,3,3,11,7,4,8
43,0,Travel_Rarely,661,Research & Development,5,3,Life Sciences,1,797.0,2,Male,72,4,2,Healthcare Representative,4,Divorced,4522,25470,9,Y,Yes,19,3,3,80,2,7,3,3,2,0,2,2
33,0,Travel_Rarely,921,Research & Development,2,3,Technical Degree,1,1606.0,1,Male,79,3,2,Healthcare Representative,3,Divorced,6949,12388,1,Y,No,11,3,4,80,1,6,2,3,5,0,1,2
30,0,Travel_Rarely,715,Sales,2,3,Other,1,1417.0,4,Male,100,4,1,Sales Representative,1,Divorced,2983,15395,0,Y,No,17,3,4,80,1,4,2,3,3,2,1,2
29,0,Travel_Rarely,728,Sales,2,3,Medical,1,1150.0,2,Male,79,2,2,Sales Executive,4,Divorced,5765,4973,0,Y,No,14,3,3,80,1,7,3,3,5,3,0,0
37,0,Travel_Rarely,1017,Research & Development,2,2,Life Sciences,1,1419.0,2,Male,51,2,1,Laboratory Technician,1,Married,3162,26227,7,Y,No,11,3,1,80,1,17,2,3,5,4,0,3
30,0,Travel_Rarely,199,Research & Development,2,4,Life Sciences,1,1049.0,4,Male,36,3,1,Laboratory Technician,2,Single,2422,7747,0,Y,No,13,3,1,80,0,4,1,3,3,2,1,2
54,0,Travel_Rarely,1416,Research & Development,4,3,Life Sciences,1,90.0,4,Male,43,3,2,Laboratory Technician,1,Single,3780,4933,4,Y,No,11,3,1,80,0,19,4,3,1,0,0,0
41,0,Travel_Rarely,1099,Research & Development,4,4,Life Sciences,1,1448.0,2,Male,90,4,2,Manufacturing Director,3,Single,6553,24444,9,Y,No,14,3,1,80,0,14,3,3,1,0,0,0
51,0,Travel_Rarely,989,Research & Development,3,3,Technical Degree,1,322.0,2,Male,81,3,3,Manufacturing Director,4,Married,10650,9358,3,Y,No,11,3,3,80,1,18,3,3,4,2,0,3
45,0,Non-Travel,821,Sales,26,3,Medical,1,626.0,1,Male,69,3,2,Sales Executive,2,Divorced,5593,22217,1,Y,No,11,3,4,80,3,15,0,3,15,10,4,12
35,1,Travel_Rarely,267,Sales,2,4,Marketing,1,2017.0,1,Male,42,4,3,Sales Executive,4,Married,7639,12388,0,Y,Yes,25,4,1,80,0,10,2,2,9,0,1,7
22,0,Travel_Rarely,1065,Sales,9,4,Marketing,1,985.0,2,Male,41,4,1,Sales Representative,3,Single,2728,12102,3,Y,No,16,3,4,80,0,3,3,3,0,0,0,0
31,0,Non-Travel,196,Sales,7,3,Marketing,1,1605.0,1,Male,85,2,2,Sales Executive,3,Divorced,4559,24208,2,Y,No,15,3,2,80,1,4,5,3,2,2,2,2
46,0,Travel_Rarely,531,Sales,25,3,Marketing,1,1355.0,4,Female,31,3,3,Sales Executive,1,Married,9071,26707,8,Y,No,18,3,4,80,1,15,2,4,3,2,1,2
38,1,Non-Travel,1093,Sales,1,3,Life Sciences,1,631.0,3,Male,60,4,2,Sales Executive,3,Married,5902,10322,7,Y,No,19,3,4,80,1,17,3,1,15,11,5,9
32,0,Travel_Rarely,196,Sales,1,4,Marketing,1,152.0,1,Female,87,3,2,Sales Executive,4,Single,8463,23522,0,Y,No,22,4,1,80,0,6,2,3,6,2,4,1
30,0,Travel_Rarely,427,Sales,23,4,Life Sciences,1,124.0,3,Male,59,1,2,Sales Executive,3,Married,5376,14408,1,Y,No,12,3,3,80,0,10,2,3,10,0,1,2
29,0,Travel_Rarely,900,Sales,2,5,Marketing,1,19.0,3,Female,50,2,2,Sales Executive,3,Single,5765,7747,7,Y,Yes,22,4,2,80,0,7,3,3,5,3,0,0
35,1,Travel_Rarely,964,Sales,15,3,Life Sciences,1,2010.0,1,Male,49,2,2,Sales Executive,2,Married,4649,10849,1,Y,No,13,3,3,80,3,4,4,3,4,2,2,2
31,1,Travel_Frequently,562,Sales,23,3,Technical Degree,1,602.0,2,Male,48,3,2,Sales Executive,3,Married,5617,26076,1,Y,Yes,22,4,1,80,1,10,2,3,10,7,0,8
30,0,Travel_Frequently,218,Sales,15,4,Technical Degree,1,1459.0,2,Male,100,4,3,Sales Executive,2,Single,8412,22482,0,Y,No,11,3,1,80,0,10,2,2,9,8,7,8
24,0,Travel_Frequently,1210,Sales,1,2,Medical,1,602.0,1,Male,48,3,1,Sales Representative,3,Married,3202,10503,1,Y,No,11,3,1,80,1,6,2,3,5,3,1,4
32,0,Travel_Frequently,1089,Sales,11,3,Technical Degree,1,1498.0,2,Male,84,4,2,Sales Executive,2,Married,4682,5860,6,Y,Yes,14,3,1,80,1,9,3,1,7,5,0,7
50,0,Travel_Frequently,535,Sales,2,3,Marketing,1,1297.0,4,Male,40,2,2,Sales Executive,3,Single,6728,2725,4,Y,No,11,3,2,80,0,12,4,3,5,2,0,1
30,0,Travel_Rarely,1206,Sales,7,2,Life Sciences,1,1164.0,4,Male,100,3,3,Sales Executive,3,Divorced,7029,26062,1,Y,Yes,14,3,2,80,3,11,3,3,14,8,6,7
42,0,Travel_Rarely,336,Sales,16,3,Marketing,1,374.0,1,Male,81,3,2,Sales Executive,1,Divorced,4907,8532,1,Y,No,22,4,3,80,3,20,2,3,20,16,11,6
46,0,Travel_Rarely,810,Sales,6,3,Technical Degree,1,1164.0,2,Male,100,3,3,Sales Executive,3,Divorced,7314,14842,4,Y,No,12,3,2,80,1,14,3,3,9,7,0,8
41,0,Travel_Rarely,477,Research & Development,10,4,Medical,1,374.0,4,Male,81,3,2,Research Scientist,1,Divorced,3072,26075,2,Y,No,13,3,3,80,1,17,2,3,1,0,0,0
39,0,Travel_Rarely,969,Research & Development,1,4,Life Sciences,1,223.0,4,Male,83,4,3,Manager,4,Divorced,11849,21731,1,Y,No,17,3,2,80,1,10,3,2,10,0,7,7
37,0,Travel_Rarely,797,Research & Development,12,3,Life Sciences,1,1033.0,1,Female,61,1,2,Manufacturing Director,2,Married,6474,25422,1,Y,No,13,3,1,80,1,14,0,2,14,8,3,11
50,0,Travel_Rarely,1017,Research & Development,1,4,Life Sciences,1,603.0,2,Female,54,3,3,Research Director,4,Married,13269,4167,6,Y,No,11,3,3,80,1,19,3,3,14,11,1,11
32,0,Travel_Rarely,995,Research & Development,11,1,Life Sciences,1,1411.0,1,Female,94,3,3,Healthcare Representative,3,Married,8621,17053,1,Y,No,13,3,1,80,0,9,3,4,8,7,3,7
49,0,Travel_Rarely,447,Research & Development,5,4,Technical Degree,1,224.0,4,Male,47,3,2,Healthcare Representative,2,Married,6651,11912,6,Y,No,11,3,4,80,0,20,0,2,3,2,1,2
36,0,Travel_Rarely,343,Research & Development,1,2,Life Sciences,1,1276.0,1,Female,93,2,2,Healthcare Representative,4,Married,10920,17231,9,Y,No,13,3,4,80,1,13,3,2,6,2,0,4
41,1,Travel_Rarely,143,Sales,3,3,Marketing,1,901.0,4,Female,72,3,3,Sales Executive,4,Single,8392,23159,1,Y,Yes,18,3,3,80,0,10,3,3,10,7,0,9
26,0,Travel_Rarely,342,Sales,1,1,Life Sciences,1,1152.0,1,Female,37,4,1,Sales Representative,3,Married,2413,7505,1,Y,No,14,3,4,80,1,1,6,3,1,0,0,0
35,1,Travel_Rarely,341,Sales,2,3,Technical Degree,1,1240.0,4,Female,57,3,3,Sales Executive,4,Single,10325,22553,1,Y,Yes,16,3,2,80,0,16,3,4,16,15,1,10
39,0,Travel_Rarely,830,Sales,2,3,Life Sciences,1,852.0,4,Female,50,3,2,Sales Executive,2,Married,6893,21509,5,Y,No,14,3,4,80,1,11,6,3,7,7,1,7
36,0,Non-Travel,1225,Sales,28,3,Life Sciences,1,22.0,1,Female,96,4,2,Sales Executive,4,Divorced,4639,8978,4,Y,No,13,3,2,80,1,17,5,2,18,14,4,11
44,0,Travel_Rarely,1275,Research & Development,2,2,Medical,1,1475.0,4,Female,49,3,1,Research Scientist,2,Divorced,2559,3300,1,Y,No,11,3,3,80,1,8,4,3,8,7,7,1
28,0,Travel_Rarely,683,Research & Development,8,3,Medical,1,985.0,1,Female,41,4,1,Research Scientist,3,Divorced,3424,7360,0,Y,No,13,3,4,80,1,6,5,3,5,3,0,4
29,0,Travel_Rarely,982,Research & Development,5,3,Life Sciences,1,1433.0,1,Female,34,2,1,Research Scientist,2,Divorced,3294,9255,1,Y,No,22,4,3,80,1,8,3,3,8,7,1,5
24,0,Travel_Frequently,1082,Research & Development,8,3,Medical,1,179.0,4,Female,53,1,1,Research Scientist,4,Single,3420,6881,1,Y,No,13,3,4,80,0,6,2,3,5,3,1,4
38,0,Travel_Frequently,1077,Human Resources,7,2,Technical Degree,1,2.0,1,Male,61,2,1,Human Resources,2,Married,2991,7143,0,Y,No,14,3,4,80,0,7,2,3,6,2,1,2
58,0,Travel_Rarely,1385,Research & Development,28,3,Life Sciences,1,1692.0,3,Female,95,3,4,Manager,2,Married,16291,26968,4,Y,Yes,18,3,1,80,0,37,2,3,16,9,14,13
